CustomerCode,CountryCode,FMSerialnumber,Month,Year,Period
954930,IQ,871251014,11,2017,201711
954930,IQ,871251014,12,2017,201712
954410,TR,853251035,01,2017,201701
954410,TR,853251035,02,2017,201702
954410,TR,853251035,03,2017,201703
954410,TR,853251035,04,2017,201704
954410,TR,853251035,05,2017,201705
954410,TR,853251035,06,2017,201706
954410,TR,853251035,07,2017,201707
954410,TR,853251035,08,2017,201708
954410,TR,853251035,09,2017,201709
954410,TR,853251035,10,2017,201710
954410,TR,853251035,11,2017,201711
954410,TR,853251035,12,2017,201712
955143,AE,870151052,07,2017,201707
955143,AE,870151052,08,2017,201708
955143,AE,870151052,09,2017,201709
955143,AE,870151052,10,2017,201710
955143,AE,870151052,11,2017,201711
955143,AE,870151052,12,2017,201712
954335,DZ,873051081,01,2017,201701
954335,DZ,869351055,01,2017,201701
954335,DZ,873051081,02,2017,201702
954335,DZ,869351055,02,2017,201702
954335,DZ,873051081,03,2017,201703
954335,DZ,869351055,03,2017,201703
954335,DZ,873051081,04,2017,201704
954335,DZ,869351055,04,2017,201704
954335,DZ,873051081,05,2017,201705
954335,DZ,869351055,05,2017,201705
954335,DZ,873051081,06,2017,201706
954335,DZ,869351055,06,2017,201706
954335,DZ,873051081,07,2017,201707
954335,DZ,869351055,07,2017,201707
954335,DZ,873051081,08,2017,201708
954335,DZ,869351055,08,2017,201708
954335,DZ,873051081,09,2017,201709
954335,DZ,869351055,09,2017,201709
954335,DZ,873051081,10,2017,201710
954335,DZ,869351055,10,2017,201710
954335,DZ,873051081,11,2017,201711
954335,DZ,869351055,11,2017,201711
954335,DZ,873051081,12,2017,201712
954335,DZ,869351055,12,2017,201712
954335,DZ,869351084,01,2017,201701
954335,DZ,869351084,02,2017,201702
954335,DZ,869351084,03,2017,201703
954335,DZ,869351084,04,2017,201704
954335,DZ,869351084,05,2017,201705
954335,DZ,869351084,06,2017,201706
954335,DZ,869351084,07,2017,201707
954335,DZ,869351084,08,2017,201708
954335,DZ,869351084,09,2017,201709
954335,DZ,869351084,10,2017,201710
954335,DZ,869351084,11,2017,201711
954335,DZ,869351084,12,2017,201712
954335,DZ,873051124,01,2017,201701
954335,DZ,873051124,02,2017,201702
954335,DZ,873051124,03,2017,201703
954335,DZ,873051124,04,2017,201704
954335,DZ,873051124,05,2017,201705
954335,DZ,873051124,06,2017,201706
954335,DZ,873051124,07,2017,201707
954335,DZ,873051124,08,2017,201708
954335,DZ,873051124,09,2017,201709
954335,DZ,873051124,10,2017,201710
954335,DZ,873051124,11,2017,201711
954335,DZ,873051124,12,2017,201712
954967,ZA,869351082,01,2017,201701
954967,ZA,869351082,02,2017,201702
954967,ZA,869351082,03,2017,201703
954967,ZA,869351082,04,2017,201704
954967,ZA,869351082,05,2017,201705
954967,ZA,869351082,06,2017,201706
954967,ZA,869351082,07,2017,201707
954967,ZA,869351082,08,2017,201708
954967,ZA,869351082,09,2017,201709
954967,ZA,869351082,10,2017,201710
954967,ZA,869351082,11,2017,201711
954967,ZA,869351082,12,2017,201712
951730,SA,873751002,01,2017,201701
951730,SA,873051018,01,2017,201701
951730,SA,873751002,02,2017,201702
951730,SA,873051018,02,2017,201702
951730,SA,870151044,02,2017,201702
951730,SA,873751002,03,2017,201703
951730,SA,873051018,03,2017,201703
951730,SA,870151044,03,2017,201703
951730,SA,873751002,04,2017,201704
951730,SA,873051018,04,2017,201704
951730,SA,870151044,04,2017,201704
951730,SA,873751002,05,2017,201705
951730,SA,873051018,05,2017,201705
951730,SA,870151044,05,2017,201705
951730,SA,873751002,06,2017,201706
951730,SA,873051018,06,2017,201706
951730,SA,870151044,06,2017,201706
951730,SA,873751002,07,2017,201707
951730,SA,873051018,07,2017,201707
951730,SA,870151044,07,2017,201707
951730,SA,873751002,08,2017,201708
951730,SA,873051018,08,2017,201708
951730,SA,870151044,08,2017,201708
951730,SA,873751002,09,2017,201709
951730,SA,873051018,09,2017,201709
951730,SA,870151044,09,2017,201709
951730,SA,873751002,10,2017,201710
951730,SA,873051018,10,2017,201710
951730,SA,870151044,10,2017,201710
951730,SA,873751002,11,2017,201711
951730,SA,873051018,11,2017,201711
951730,SA,870151044,11,2017,201711
951730,SA,870151044,01,2017,201701
951730,SA,873751002,12,2017,201712
951730,SA,873051018,12,2017,201712
951730,SA,870151044,12,2017,201712
951730,SA,873751048,09,2017,201709
951730,SA,873751048,10,2017,201710
951730,SA,873751048,11,2017,201711
951730,SA,873751048,12,2017,201712
954556,TR,860351008,01,2017,201701
954556,TR,860351008,02,2017,201702
954556,TR,860351008,03,2017,201703
954556,TR,860351008,04,2017,201704
954556,TR,860351008,05,2017,201705
954556,TR,860351008,06,2017,201706
954556,TR,860351008,07,2017,201707
954556,TR,860351008,08,2017,201708
954556,TR,860351008,09,2017,201709
954556,TR,860351008,10,2017,201710
954556,TR,860351008,11,2017,201711
954556,TR,860351008,12,2017,201712
953274,IR,870151063,01,2017,201701
954905,IR,870151108,01,2017,201701
954907,IR,870151067,01,2017,201701
954906,IR,870151066,01,2017,201701
953858,IR,870151065,01,2017,201701
953274,IR,870151063,02,2017,201702
954905,IR,870151108,02,2017,201702
954907,IR,870151067,02,2017,201702
954906,IR,870151066,02,2017,201702
953858,IR,870151065,02,2017,201702
953274,IR,870151063,03,2017,201703
954905,IR,870151108,03,2017,201703
954907,IR,870151067,03,2017,201703
954906,IR,870151066,03,2017,201703
953858,IR,870151065,03,2017,201703
953274,IR,870151063,04,2017,201704
954905,IR,870151108,04,2017,201704
954907,IR,870151067,04,2017,201704
954906,IR,870151066,04,2017,201704
953858,IR,870151065,04,2017,201704
953274,IR,870151063,05,2017,201705
954905,IR,870151108,05,2017,201705
954907,IR,870151067,05,2017,201705
954906,IR,870151066,05,2017,201705
953858,IR,870151065,05,2017,201705
953274,IR,870151063,06,2017,201706
954905,IR,870151108,06,2017,201706
954907,IR,870151067,06,2017,201706
954906,IR,870151066,06,2017,201706
953858,IR,870151065,06,2017,201706
953274,IR,870151063,07,2017,201707
954905,IR,870151108,07,2017,201707
954907,IR,870151067,07,2017,201707
954906,IR,870151066,07,2017,201707
953858,IR,870151065,07,2017,201707
953274,IR,870151063,08,2017,201708
954905,IR,870151108,08,2017,201708
954907,IR,870151067,08,2017,201708
954906,IR,870151066,08,2017,201708
953858,IR,870151065,08,2017,201708
953274,IR,870151063,09,2017,201709
954905,IR,870151108,09,2017,201709
954907,IR,870151067,09,2017,201709
954906,IR,870151066,09,2017,201709
953858,IR,870151065,09,2017,201709
953274,IR,870151063,10,2017,201710
954905,IR,870151108,10,2017,201710
954907,IR,870151067,10,2017,201710
954906,IR,870151066,10,2017,201710
953858,IR,870151065,10,2017,201710
953274,IR,870151063,11,2017,201711
954905,IR,870151108,11,2017,201711
954907,IR,870151067,11,2017,201711
954906,IR,870151066,11,2017,201711
953858,IR,870151065,11,2017,201711
953274,IR,870151063,12,2017,201712
954905,IR,870151108,12,2017,201712
954907,IR,870151067,12,2017,201712
954906,IR,870151066,12,2017,201712
953858,IR,870151065,12,2017,201712
952870,EG,860351074,01,2017,201701
952870,EG,873051060,01,2017,201701
952870,EG,873051034,01,2017,201701
952870,EG,869351051,01,2017,201701
952870,EG,873051079,01,2017,201701
952870,EG,860351074,02,2017,201702
952870,EG,873051060,02,2017,201702
952870,EG,873051034,02,2017,201702
952870,EG,869351051,02,2017,201702
952870,EG,873051079,02,2017,201702
952870,EG,860351074,03,2017,201703
952870,EG,873051060,03,2017,201703
952870,EG,873051034,03,2017,201703
952870,EG,869351051,03,2017,201703
952870,EG,873051079,03,2017,201703
952870,EG,860351074,04,2017,201704
952870,EG,873051060,04,2017,201704
952870,EG,873051034,04,2017,201704
952870,EG,869351051,04,2017,201704
952870,EG,873051079,04,2017,201704
952870,EG,860351074,05,2017,201705
952870,EG,873051060,05,2017,201705
952870,EG,873051034,05,2017,201705
952870,EG,869351051,05,2017,201705
952870,EG,873051079,05,2017,201705
952870,EG,860351074,06,2017,201706
952870,EG,873051060,06,2017,201706
952870,EG,873051034,06,2017,201706
952870,EG,869351051,06,2017,201706
952870,EG,873051079,06,2017,201706
952870,EG,860351074,07,2017,201707
952870,EG,873051060,07,2017,201707
952870,EG,873051034,07,2017,201707
952870,EG,869351051,07,2017,201707
952870,EG,873051079,07,2017,201707
952870,EG,860351074,08,2017,201708
952870,EG,873051060,08,2017,201708
952870,EG,873051034,08,2017,201708
952870,EG,869351051,08,2017,201708
952870,EG,873051079,08,2017,201708
952870,EG,860351074,09,2017,201709
952870,EG,873051060,09,2017,201709
952870,EG,873051034,09,2017,201709
952870,EG,869351051,09,2017,201709
952870,EG,873051079,09,2017,201709
952870,EG,860351074,10,2017,201710
952870,EG,873051060,10,2017,201710
952870,EG,873051034,10,2017,201710
952870,EG,869351051,10,2017,201710
952870,EG,873051079,10,2017,201710
952870,EG,860351074,11,2017,201711
952870,EG,873051060,11,2017,201711
952870,EG,873051034,11,2017,201711
952870,EG,869351051,11,2017,201711
952870,EG,873051079,11,2017,201711
952870,EG,860351074,12,2017,201712
952870,EG,873051060,12,2017,201712
952870,EG,873051034,12,2017,201712
952870,EG,873051098,01,2017,201701
952870,EG,873051098,02,2017,201702
952870,EG,873051098,03,2017,201703
952870,EG,873051098,04,2017,201704
952870,EG,873051098,05,2017,201705
952870,EG,873051098,06,2017,201706
952870,EG,873051098,07,2017,201707
952870,EG,873051098,08,2017,201708
952870,EG,873051098,09,2017,201709
952870,EG,873051098,10,2017,201710
952870,EG,873051098,11,2017,201711
952870,EG,869351051,12,2017,201712
952870,EG,873051088,01,2017,201701
952870,EG,873051088,02,2017,201702
952870,EG,873051088,03,2017,201703
952870,EG,873051088,04,2017,201704
952870,EG,873051088,05,2017,201705
952870,EG,873051088,06,2017,201706
952870,EG,873051088,07,2017,201707
952870,EG,873051088,08,2017,201708
952870,EG,873051088,09,2017,201709
952870,EG,873051088,10,2017,201710
952870,EG,873051088,11,2017,201711
952870,EG,873051079,12,2017,201712
952870,EG,873051102,01,2017,201701
952870,EG,873051102,02,2017,201702
952870,EG,873051102,03,2017,201703
952870,EG,873051102,04,2017,201704
952870,EG,873051102,05,2017,201705
952870,EG,873051102,06,2017,201706
952870,EG,873051102,07,2017,201707
952870,EG,873051102,08,2017,201708
952870,EG,873051102,09,2017,201709
952870,EG,873051102,10,2017,201710
952870,EG,873051102,11,2017,201711
952870,EG,873051098,12,2017,201712
952870,EG,873051088,12,2017,201712
952870,EG,873051102,12,2017,201712
952870,EG,873051114,01,2017,201701
952870,EG,873051114,02,2017,201702
952870,EG,873051114,03,2017,201703
952870,EG,873051114,04,2017,201704
952870,EG,873051114,05,2017,201705
952870,EG,873051114,06,2017,201706
952870,EG,873051114,07,2017,201707
952870,EG,873051114,08,2017,201708
952870,EG,873051114,09,2017,201709
952870,EG,873051114,10,2017,201710
952870,EG,873051114,11,2017,201711
952870,EG,873051114,12,2017,201712
952870,EG,853251057,05,2017,201705
952870,EG,853251057,06,2017,201706
952870,EG,853251057,07,2017,201707
952870,EG,853251057,08,2017,201708
952870,EG,853251057,09,2017,201709
952870,EG,853251057,10,2017,201710
952870,EG,853251057,11,2017,201711
952870,EG,853251057,12,2017,201712
952870,EG,853251059,05,2017,201705
952870,EG,853251059,06,2017,201706
952870,EG,853251059,07,2017,201707
952870,EG,853251059,08,2017,201708
952870,EG,853251059,09,2017,201709
952870,EG,853251059,10,2017,201710
952870,EG,853251059,11,2017,201711
952870,EG,853251059,12,2017,201712
952870,EG,853251058,06,2017,201706
952870,EG,853251058,07,2017,201707
952870,EG,853251058,08,2017,201708
952870,EG,853251058,09,2017,201709
952870,EG,853251058,10,2017,201710
952870,EG,853251058,11,2017,201711
952870,EG,853251058,12,2017,201712
950878,SY,870751004,01,2017,201701
950878,SY,870751030,01,2017,201701
950878,SY,870751004,02,2017,201702
950878,SY,870751030,02,2017,201702
950878,SY,870751004,03,2017,201703
950878,SY,870751030,03,2017,201703
950878,SY,870751004,04,2017,201704
950878,SY,870751030,04,2017,201704
950878,SY,870751004,05,2017,201705
950878,SY,870751030,05,2017,201705
950878,SY,870751004,06,2017,201706
950878,SY,870751030,06,2017,201706
950878,SY,870751004,07,2017,201707
950878,SY,870751030,07,2017,201707
950878,SY,870751004,08,2017,201708
950878,SY,870751030,08,2017,201708
950878,SY,870751004,09,2017,201709
950878,SY,870751030,09,2017,201709
950878,SY,870751004,10,2017,201710
950878,SY,870751030,10,2017,201710
950878,SY,870751004,11,2017,201711
950878,SY,870751030,11,2017,201711
950878,SY,870751004,12,2017,201712
950878,SY,870751030,12,2017,201712
952277,LY,870151076,01,2017,201701
952277,LY,860351063,01,2017,201701
952277,LY,870151144,01,2017,201701
952277,LY,869351010,01,2017,201701
952277,LY,869351026,01,2017,201701
952277,LY,873051069,01,2017,201701
952277,LY,870151076,02,2017,201702
952277,LY,860351063,02,2017,201702
952277,LY,870151144,02,2017,201702
952277,LY,869351010,02,2017,201702
952277,LY,869351026,02,2017,201702
952277,LY,873051069,02,2017,201702
952277,LY,870151076,03,2017,201703
952277,LY,860351063,03,2017,201703
952277,LY,870151144,03,2017,201703
952277,LY,869351010,03,2017,201703
952277,LY,869351026,03,2017,201703
952277,LY,873051069,03,2017,201703
952277,LY,870151076,04,2017,201704
952277,LY,860351063,04,2017,201704
952277,LY,870151144,04,2017,201704
952277,LY,869351010,04,2017,201704
952277,LY,869351026,04,2017,201704
952277,LY,873051069,04,2017,201704
952277,LY,870151076,05,2017,201705
952277,LY,860351063,05,2017,201705
952277,LY,870151144,05,2017,201705
952277,LY,869351010,05,2017,201705
952277,LY,869351026,05,2017,201705
952277,LY,873051069,05,2017,201705
952277,LY,870151076,06,2017,201706
952277,LY,860351063,06,2017,201706
952277,LY,870151144,06,2017,201706
952277,LY,869351010,06,2017,201706
952277,LY,869351026,06,2017,201706
952277,LY,873051069,06,2017,201706
952277,LY,870151076,07,2017,201707
952277,LY,860351063,07,2017,201707
952277,LY,870151144,07,2017,201707
952277,LY,869351010,07,2017,201707
952277,LY,869351026,07,2017,201707
952277,LY,873051069,07,2017,201707
952277,LY,870151076,08,2017,201708
952277,LY,860351063,08,2017,201708
952277,LY,870151144,08,2017,201708
952277,LY,869351010,08,2017,201708
952277,LY,869351026,08,2017,201708
952277,LY,873051069,08,2017,201708
952277,LY,870151076,09,2017,201709
952277,LY,860351063,09,2017,201709
952277,LY,870151144,09,2017,201709
952277,LY,869351010,09,2017,201709
952277,LY,869351026,09,2017,201709
952277,LY,873051069,09,2017,201709
952277,LY,870151076,10,2017,201710
952277,LY,860351063,10,2017,201710
952277,LY,870151144,10,2017,201710
952277,LY,869351010,10,2017,201710
952277,LY,869351026,10,2017,201710
952277,LY,873051069,10,2017,201710
952277,LY,870151076,11,2017,201711
952277,LY,860351063,11,2017,201711
952277,LY,870151144,11,2017,201711
952277,LY,869351010,11,2017,201711
952277,LY,869351026,11,2017,201711
952277,LY,873051069,11,2017,201711
952277,LY,873051069,12,2017,201712
952277,LY,870151076,12,2017,201712
952277,LY,860351063,12,2017,201712
952277,LY,870151144,12,2017,201712
952277,LY,869351010,12,2017,201712
952277,LY,869351026,12,2017,201712
953466,EG,853251046,01,2017,201701
953466,EG,869351017,01,2017,201701
953466,EG,870151143,01,2017,201701
953466,EG,873051003,01,2017,201701
953466,EG,873051004,01,2017,201701
953466,EG,873051061,01,2017,201701
953466,EG,873051087,01,2017,201701
953466,EG,853251046,02,2017,201702
953466,EG,869351017,02,2017,201702
953466,EG,870151143,02,2017,201702
953466,EG,873051003,02,2017,201702
953466,EG,873051004,02,2017,201702
953466,EG,873051061,02,2017,201702
953466,EG,873051087,02,2017,201702
953466,EG,853251046,03,2017,201703
953466,EG,869351017,03,2017,201703
953466,EG,870151143,03,2017,201703
953466,EG,873051003,03,2017,201703
953466,EG,873051004,03,2017,201703
953466,EG,873051061,03,2017,201703
953466,EG,873051087,03,2017,201703
953466,EG,853251046,04,2017,201704
953466,EG,869351017,04,2017,201704
953466,EG,870151143,04,2017,201704
953466,EG,873051003,04,2017,201704
953466,EG,873051004,04,2017,201704
953466,EG,873051061,04,2017,201704
953466,EG,873051087,04,2017,201704
953466,EG,853251046,05,2017,201705
953466,EG,869351017,05,2017,201705
953466,EG,870151143,05,2017,201705
953466,EG,873051003,05,2017,201705
953466,EG,873051004,05,2017,201705
953466,EG,873051061,05,2017,201705
953466,EG,873051087,05,2017,201705
953466,EG,853251046,06,2017,201706
953466,EG,869351017,06,2017,201706
953466,EG,870151143,06,2017,201706
953466,EG,873051003,06,2017,201706
953466,EG,873051004,06,2017,201706
953466,EG,873051061,06,2017,201706
953466,EG,873051087,06,2017,201706
953466,EG,853251046,07,2017,201707
953466,EG,869351017,07,2017,201707
953466,EG,870151143,07,2017,201707
953466,EG,873051003,07,2017,201707
953466,EG,873051004,07,2017,201707
953466,EG,873051061,07,2017,201707
953466,EG,873051087,07,2017,201707
953466,EG,853251046,08,2017,201708
953466,EG,869351017,08,2017,201708
953466,EG,870151143,08,2017,201708
953466,EG,873051003,08,2017,201708
953466,EG,873051004,08,2017,201708
953466,EG,873051061,08,2017,201708
953466,EG,873051087,08,2017,201708
953466,EG,853251046,09,2017,201709
953466,EG,869351017,09,2017,201709
953466,EG,870151143,09,2017,201709
953466,EG,873051003,09,2017,201709
953466,EG,873051004,09,2017,201709
953466,EG,873051061,09,2017,201709
953466,EG,873051087,09,2017,201709
953466,EG,853251046,10,2017,201710
953466,EG,869351017,10,2017,201710
953466,EG,870151143,10,2017,201710
953466,EG,873051003,10,2017,201710
953466,EG,873051004,10,2017,201710
953466,EG,873051061,10,2017,201710
953466,EG,873051087,10,2017,201710
953466,EG,853251046,11,2017,201711
953466,EG,869351017,11,2017,201711
953466,EG,870151143,11,2017,201711
953466,EG,873051003,11,2017,201711
